"date","location","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
7/10/2021 0:00:00,"Alabama","3414916.0","4884130.0","1988956.0","33.24","69.65","1629745.0","40.56","99.61",6325.00,4703.00,959.00,"0.699"
7/11/2021 0:00:00,"Alabama","3422016.0","4884130.0","1992957.0","33.31","69.79","1633408.0","40.65","99.61",7100.00,5711.00,1165.00,"0.701"
7/12/2021 0:00:00,"Alabama","3422020.0","4884130.0","1993099.0","33.32","69.79","1633505.0","40.65","99.61",4.00,4974.00,1014.00,"0.701"
7/13/2021 0:00:00,"Alabama","3434360.0","4885650.0","2000752.0","33.42","70.04","1638866.0","40.81","99.64",12340.00,5999.00,1223.00,"0.703"
7/14/2021 0:00:00,"Alabama","3434499.0","4893240.0","2000914.0","33.43","70.05","1639032.0","40.81","99.8",139.00,5452.00,1112.00,"0.702"
7/15/2021 0:00:00,"Alabama","3448153.0","4895780.0","2009200.0","33.55","70.32","1645083.0","40.98","99.85",13654.00,6524.00,1331.00,"0.704"
7/16/2021 0:00:00,"Alabama","3455086.0","4904730.0","2013559.0","33.61","70.47","1647995.0","41.07","100.03",6933.00,6642.00,1355.00,"0.704"
7/17/2021 0:00:00,"Alabama","3455278.0","4912720.0","2013853.0","33.61","70.47","1648172.0","41.07","100.19",192.00,5766.00,1176.00,"0.703"
7/18/2021 0:00:00,"Alabama","3462968.0","4912720.0","2018807.0","33.68","70.63","1651404.0","41.17","100.19",7690.00,5850.00,1193.00,"0.705"
7/19/2021 0:00:00,"Alabama","3468625.0","4919470.0","2022782.0","33.73","70.74","1653604.0","41.25","100.33",5657.00,6658.00,1358.00,"0.705"
7/20/2021 0:00:00,"Alabama","3471361.0","4928670.0","2024953.0","33.75","70.8","1654644.0","41.3","100.52",2736.00,5286.00,1078.00,"0.704"
7/21/2021 0:00:00,"Alabama","3485659.0","4935470.0","2034814.0","33.85","71.09","1659775.0","41.5","100.66",14298.00,7309.00,1491.00,"0.706"
7/22/2021 0:00:00,"Alabama","3494632.0","4945380.0","2041288.0","33.91","71.27","1662812.0","41.63","100.86",8973.00,6640.00,1354.00,"0.707"
7/23/2021 0:00:00,"Alabama","3494892.0","4979270.0","2041597.0","33.92","71.28","1663031.0","41.64","101.55",260.00,5687.00,1160.00,"0.702"
7/24/2021 0:00:00,"Alabama","3504304.0","5001210.0","2048890.0","33.97","71.47","1665751.0","41.79","102.0",9412.00,7004.00,1428.00,"0.701"
7/25/2021 0:00:00,"Alabama","3516558.0","5001210.0","2058672.0","34.04","71.72","1668818.0","41.99","102.0",12254.00,7656.00,1561.00,"0.703"
7/26/2021 0:00:00,"Alabama","3527448.0","5001210.0","2067533.0","34.08","71.94","1671098.0","42.17","102.0",10890.00,8403.00,1714.00,"0.705"
7/27/2021 0:00:00,"Alabama","3534356.0","5015500.0","2073358.0","34.11","72.08","1672423.0","42.29","102.29",6908.00,8999.00,1835.00,"0.705"
7/28/2021 0:00:00,"Alabama","3557652.0","5031270.0","2092767.0","34.2","72.56","1677048.0","42.68","102.61",23296.00,10285.00,2098.00,"0.707"
7/29/2021 0:00:00,"Alabama","3557966.0","5050560.0","2093242.0","34.21","72.56","1677279.0","42.69","103.01",314.00,9048.00,1845.00,"0.704"
7/30/2021 0:00:00,"Alabama","3586810.0","5092510.0","2116551.0","34.33","73.15","1683367.0","43.17","103.86",28844.00,13131.00,2678.00,"0.704"
7/31/2021 0:00:00,"Alabama","3587175.0","5159890.0","2117044.0","34.34","73.16","1683584.0","43.18","105.24",365.00,11839.00,2415.00,"0.695"
8/1/2021 0:00:00,"Alabama","3603940.0","5159890.0","2130105.0","34.41","73.5","1687404.0","43.44","105.24",16765.00,12483.00,2546.00,"0.698"
8/2/2021 0:00:00,"Alabama","3603951.0","5159890.0","2130309.0","34.42","73.5","1687444.0","43.45","105.24",11.00,10929.00,2229.00,"0.698"
8/3/2021 0:00:00,"Alabama","3634744.0","5167970.0","2154479.0","34.54","74.13","1693504.0","43.94","105.4",30793.00,14341.00,2925.00,"0.703"
8/4/2021 0:00:00,"Alabama","3646234.0","5201860.0","2164048.0","34.59","74.36","1696031.0","44.14","106.09",11490.00,12655.00,2581.00,"0.701"
8/5/2021 0:00:00,"Alabama","3651071.0","5220840.0","2168426.0","34.61","74.46","1697144.0","44.22","106.48",4837.00,13301.00,2713.00,"0.699"
8/6/2021 0:00:00,"Alabama","3681013.0","5262690.0","2192650.0","34.74","75.07","1703519.0","44.72","107.33",29942.00,13458.00,2745.00,"0.699"
8/7/2021 0:00:00,"Alabama","3699467.0","5330000.0","2207345.0","34.83","75.45","1707895.0","45.02","108.7",18454.00,16042.00,3272.00,"0.694"
8/8/2021 0:00:00,"Alabama","3699583.0","5330000.0","2207724.0","34.84","75.45","1708026.0","45.03","108.7",116.00,13663.00,2787.00,"0.694"
8/9/2021 0:00:00,"Alabama","3712533.0","5330000.0","2217468.0","34.9","75.72","1711014.0","45.23","108.7",12950.00,15512.00,3164.00,"0.697"
8/10/2021 0:00:00,"Alabama","3730982.0","5358370.0","2231388.0","34.99","76.09","1715676.0","45.51","109.28",18449.00,13748.00,2804.00,"0.696"
8/11/2021 0:00:00,"Alabama","3733090.0","5389260.0","2233401.0","35.01","76.14","1716368.0","45.55","109.91",2108.00,12408.00,2531.00,"0.693"
8/12/2021 0:00:00,"Alabama","3748680.0","5418340.0","2245275.0","35.09","76.45","1720455.0","45.79","110.51",15590.00,13944.00,2844.00,"0.692"
1/12/2021 0:00:00,"Alaska","35838.0","141600.0","22486.0","0.74","4.9","5400.0","3.07","19.36",,,,"0.253"
1/13/2021 0:00:00,"Alaska","38680.0","149475.0","24541.0","0.84","5.29","6166.0","3.35","20.43",2842.00,2842.00,3885.00,"0.259"
1/14/2021 0:00:00,"Alaska","42596.0","150450.0","35508.0",,"5.82",,"4.85","20.57",3916.00,3379.00,4619.00,"0.283"
1/15/2021 0:00:00,"Alaska","49039.0","150450.0","39546.0","1.29","6.7","9406.0","5.41","20.57",6443.00,4400.00,6015.00,"0.326"
1/16/2021 0:00:00,"Alaska",,,,,,,,,4323.00,4381.00,5989.00,
1/17/2021 0:00:00,"Alaska",,,,,,,,,4323.00,4369.00,5972.00,
1/18/2021 0:00:00,"Alaska",,,,,,,,,4323.00,4362.00,5963.00,
1/19/2021 0:00:00,"Alaska","66331.0","150450.0","55434.0","1.48","9.07","10802.0","7.58","20.57",4323.00,4356.00,5955.00,"0.441"
1/20/2021 0:00:00,"Alaska","68293.0","150350.0","56911.0","1.54","9.34","11283.0","7.78","20.55",1962.00,4230.00,5782.00,"0.454"
1/21/2021 0:00:00,"Alaska","71907.0","154325.0","59449.0","1.69","9.83","12352.0","8.13","21.1",3614.00,4187.00,5724.00,"0.466"
1/22/2021 0:00:00,"Alaska","81096.0","155500.0","67262.0","1.88","11.09","13718.0","9.19","21.26",9189.00,4580.00,6261.00,"0.522"
1/23/2021 0:00:00,"Alaska","88344.0","155700.0","73014.0","2.08","12.08","15206.0","9.98","21.28",7248.00,4997.00,6831.00,"0.567"
1/24/2021 0:00:00,"Alaska","94257.0","155700.0","77925.0","2.21","12.88","16201.0","10.65","21.28",5913.00,5225.00,7142.00,"0.605"
1/25/2021 0:00:00,"Alaska","97031.0","155700.0","80226.0","2.28","13.26","16673.0","10.97","21.28",2774.00,5003.00,6839.00,"0.623"
1/26/2021 0:00:00,"Alaska","98149.0","162925.0","81200.0","2.3","13.42","16815.0","11.1","22.27",1118.00,4545.00,6213.00,"0.602"
1/27/2021 0:00:00,"Alaska","101597.0","170575.0","83363.0","2.47","13.89","18097.0","11.4","23.32",3448.00,4758.00,6504.00,"0.596"
1/28/2021 0:00:00,"Alaska","105858.0","178075.0","85672.0","2.74","14.47","20045.0","11.71","24.34",4261.00,4850.00,6630.00,"0.594"
1/29/2021 0:00:00,"Alaska","110396.0","192350.0","88654.0","2.95","15.09","21593.0","12.12","26.29",4538.00,4186.00,5722.00,"0.574"
1/30/2021 0:00:00,"Alaska","115268.0","193150.0","91794.0","3.19","15.76","23320.0","12.55","26.4",4872.00,3846.00,5257.00,"0.597"
1/31/2021 0:00:00,"Alaska","119590.0","193150.0","94889.0","3.36","16.35","24545.0","12.97","26.4",4322.00,3619.00,4947.00,"0.619"
2/1/2021 0:00:00,"Alaska","122020.0","193150.0","96396.0","3.48","16.68","25467.0","13.18","26.4",2430.00,3570.00,4880.00,"0.632"
2/2/2021 0:00:00,"Alaska","123443.0","196975.0","97076.0","3.58","16.87","26207.0","13.27","26.93",1423.00,3613.00,4939.00,"0.627"
2/3/2021 0:00:00,"Alaska","125765.0","229975.0","98076.0","3.76","17.19","27528.0","13.41","31.44",2322.00,3453.00,4720.00,"0.547"
2/4/2021 0:00:00,"Alaska","129936.0","240325.0","99596.0","4.12","17.76","30172.0","13.61","32.85",4171.00,3440.00,4702.00,"0.541"
2/5/2021 0:00:00,"Alaska","134002.0","245700.0","101225.0","4.46","18.32","32593.0","13.84","33.59",4066.00,3372.00,4609.00,"0.545"
2/6/2021 0:00:00,"Alaska","139147.0","248500.0","103163.0","4.89","19.02","35773.0","14.1","33.97",5145.00,3411.00,4663.00,"0.56"
2/7/2021 0:00:00,"Alaska","146082.0","248500.0","106311.0","5.41","19.97","39541.0","14.53","33.97",6935.00,3785.00,5174.00,"0.588"
2/8/2021 0:00:00,"Alaska","150934.0","248500.0","109890.0","5.58","20.63","40812.0","15.02","33.97",4852.00,4131.00,5647.00,"0.607"
2/9/2021 0:00:00,"Alaska","152874.0","256900.0","110936.0","5.7","20.9","41698.0","15.16","35.12",1940.00,4204.00,5747.00,"0.595"
2/10/2021 0:00:00,"Alaska","156255.0","260300.0","112448.0","5.95","21.36","43552.0","15.37","35.58",3381.00,4356.00,5955.00,"0.6"
2/11/2021 0:00:00,"Alaska","162273.0","270250.0","116001.0","6.29","22.18","46006.0","15.86","36.94",6018.00,4620.00,6315.00,"0.6"
2/12/2021 0:00:00,"Alaska","167436.0","271350.0","118189.0","6.69","22.89","48969.0","16.16","37.09",5163.00,4776.00,6529.00,"0.617"
2/13/2021 0:00:00,"Alaska","175138.0","271550.0","122463.0","7.16","23.94","52380.0","16.74","37.12",7702.00,5142.00,7029.00,"0.645"
2/14/2021 0:00:00,"Alaska","183831.0","271550.0","126381.0","7.81","25.13","57117.0","17.28","37.12",8693.00,5393.00,7372.00,"0.677"
2/15/2021 0:00:00,"Alaska",,,,,,,,,3588.50,5212.00,7125.00,
2/16/2021 0:00:00,"Alaska","191008.0","271550.0","129658.0","8.33","26.11","60964.0","17.72","37.12",3588.50,5448.00,7447.00,"0.703"
2/17/2021 0:00:00,"Alaska","193617.0","271550.0","130751.0","8.54","26.47","62474.0","17.87","37.12",2609.00,5337.00,7296.00,"0.713"
2/18/2021 0:00:00,"Alaska","199151.0","271550.0","133491.0","8.92","27.22","65245.0","18.25","37.12",5534.00,5268.00,7201.00,"0.733"
2/19/2021 0:00:00,"Alaska","216223.0","299935.0","143887.0","9.83","29.56","71892.0","19.67","41.0",17072.00,6970.00,9528.00,"0.721"
2/20/2021 0:00:00,"Alaska","227403.0","299935.0","148299.0","10.75","31.09","78623.0","20.27","41.0",11180.00,7466.00,10206.00,"0.758"
2/21/2021 0:00:00,"Alaska","235141.0","299935.0","152349.0","11.25","32.14","82272.0","20.83","41.0",7738.00,7330.00,10020.00,"0.784"
2/22/2021 0:00:00,"Alaska","238279.0","299935.0","153572.0","11.5","32.57","84131.0","20.99","41.0",3138.00,7266.00,9932.00,"0.794"
2/23/2021 0:00:00,"Alaska","239927.0","304875.0","154618.0","11.58","32.8","84746.0","21.14","41.68",1648.00,6988.00,9552.00,"0.787"
2/24/2021 0:00:00,"Alaska","243650.0","315765.0","156267.0","11.87","33.31","86836.0","21.36","43.16",3723.00,7148.00,9771.00,"0.772"
2/25/2021 0:00:00,"Alaska","249559.0","319265.0","158792.0","12.33","34.11","90214.0","21.71","43.64",5909.00,7201.00,9844.00,"0.782"
2/26/2021 0:00:00,"Alaska","254334.0","332415.0","161595.0","12.61","34.77","92233.0","22.09","45.44",4775.00,5444.00,7442.00,"0.765"
2/27/2021 0:00:00,"Alaska","259538.0","342535.0","163739.0","13.03","35.48","95331.0","22.38","46.82",5204.00,4591.00,6276.00,"0.758"
2/28/2021 0:00:00,"Alaska","264741.0","342535.0","166735.0","13.34","36.19","97554.0","22.79","46.82",5203.00,4229.00,5781.00,"0.773"
3/1/2021 0:00:00,"Alaska","268406.0","342535.0","168069.0","13.66","36.69","99916.0","22.97","46.82",3665.00,4304.00,5883.00,"0.784"
3/2/2021 0:00:00,"Alaska","269941.0","372725.0","168646.0","13.79","36.9","100902.0","23.05","50.95",1535.00,4288.00,5862.00,"0.724"
3/3/2021 0:00:00,"Alaska","273350.0","399225.0","170586.0","14.0","37.37","102382.0","23.32","54.57",3409.00,4243.00,5800.00,"0.685"
3/4/2021 0:00:00,"Alaska","276891.0","409125.0","172414.0","14.23","37.85","104129.0","23.57","55.93",3541.00,3905.00,5338.00,"0.677"
3/5/2021 0:00:00,"Alaska","281467.0","421375.0","174588.0","14.57","38.48","106558.0","23.87","57.6",4576.00,3876.00,5298.00,"0.668"
3/6/2021 0:00:00,"Alaska","288625.0","426715.0","178237.0","15.04","39.45","110053.0","24.36","58.33",7158.00,4155.00,5680.00,"0.676"
3/7/2021 0:00:00,"Alaska","295046.0","426715.0","180948.0","15.55","40.33","113787.0","24.74","58.33",6421.00,4329.00,5918.00,"0.691"
3/8/2021 0:00:00,"Alaska","298144.0","426715.0","182230.0","15.81","40.76","115635.0","24.91","58.33",3098.00,4248.00,5807.00,"0.699"
3/9/2021 0:00:00,"Alaska","302687.0","430685.0","184906.0","16.04","41.38","117345.0","25.28","58.87",4543.00,4678.00,6395.00,"0.703"
3/10/2021 0:00:00,"Alaska","307769.0","445125.0","188281.0","16.28","42.07","119073.0","25.74","60.85",5082.00,4917.00,6721.00,"0.691"
3/11/2021 0:00:00,"Alaska","313365.0","462875.0","190712.0","16.7","42.84","122197.0","26.07","63.27",5596.00,5211.00,7123.00,"0.677"
3/12/2021 0:00:00,"Alaska","318526.0","470325.0","193951.0","16.97","43.54","124170.0","26.51","64.29",5161.00,5294.00,7237.00,"0.677"
3/13/2021 0:00:00,"Alaska","324271.0","472395.0","197436.0","17.31","44.33","126647.0","26.99","64.57",5745.00,5092.00,6961.00,"0.686"
3/14/2021 0:00:00,"Alaska","333357.0","472395.0","202410.0","17.89","45.57","130857.0","27.67","64.57",9086.00,5473.00,7481.00,"0.706"
3/15/2021 0:00:00,"Alaska","337141.0","472395.0","205256.0","18.12","46.09","132532.0","28.06","64.57",3784.00,5571.00,7615.00,"0.714"
3/16/2021 0:00:00,"Alaska","339647.0","484795.0","206403.0","18.3","46.43","133907.0","28.21","66.27",2506.00,5280.00,7218.00,"0.701"
3/17/2021 0:00:00,"Alaska","345987.0","499625.0","210932.0","18.56","47.3","135810.0","28.83","68.3",6340.00,5460.00,7464.00,"0.692"
3/18/2021 0:00:00,"Alaska","351093.0","509025.0","213432.0","18.93","47.99","138464.0","29.18","69.58",5106.00,5390.00,7368.00,"0.69"
3/19/2021 0:00:00,"Alaska","356055.0","514835.0","216781.0","19.16","48.67","140169.0","29.63","70.38",4962.00,5361.00,7328.00,"0.692"
3/20/2021 0:00:00,"Alaska","362698.0","520685.0","221157.0","19.6","49.58","143349.0","30.23","71.18",6643.00,5490.00,7505.00,"0.697"
3/21/2021 0:00:00,"Alaska","372435.0","520685.0","228333.0","19.95","50.91","145975.0","31.21","71.18",9737.00,5583.00,7632.00,"0.715"
3/22/2021 0:00:00,"Alaska","375590.0","520685.0","230614.0","20.08","51.34","146903.0","31.52","71.18",3155.00,5493.00,7509.00,"0.721"
3/23/2021 0:00:00,"Alaska","376555.0","529765.0","231342.0","20.12","51.47","147214.0","31.62","72.42",965.00,5273.00,7208.00,"0.711"
3/24/2021 0:00:00,"Alaska","379296.0","540815.0","233037.0","20.33","51.85","148725.0","31.86","73.93",2741.00,4758.00,6504.00,"0.701"
3/25/2021 0:00:00,"Alaska","384503.0","549315.0","236062.0","20.64","52.56","150980.0","32.27","75.09",5207.00,4773.00,6525.00,"0.7"
3/26/2021 0:00:00,"Alaska","389775.0","568125.0","239599.0","21.01","53.28","153706.0","32.75","77.66",5272.00,4817.00,6585.00,"0.686"
3/27/2021 0:00:00,"Alaska","395650.0","570465.0","242733.0","21.42","54.08","156698.0","33.18","77.98",5875.00,4707.00,6434.00,"0.694"
3/28/2021 0:00:00,"Alaska","401502.0","570465.0","245355.0","21.9","54.88","160197.0","33.54","77.98",5852.00,4152.00,5676.00,"0.704"
3/29/2021 0:00:00,"Alaska","403284.0","570465.0","246515.0","22.0","55.13","160932.0","33.7","77.98",1782.00,3956.00,5408.00,"0.707"
3/30/2021 0:00:00,"Alaska","404339.0","572905.0","247097.0","22.08","55.27","161504.0","33.78","78.31",1055.00,3969.00,5426.00,"0.706"
3/31/2021 0:00:00,"Alaska","407233.0","601225.0","248711.0","22.3","55.67","163100.0","34.0","82.19",2894.00,3991.00,5456.00,"0.677"
4/1/2021 0:00:00,"Alaska","411529.0","615825.0","250378.0","22.6","56.25","165325.0","34.23","84.18",4296.00,3861.00,5278.00,"0.668"
4/2/2021 0:00:00,"Alaska","415690.0","629315.0","252586.0","22.91","56.82","167561.0","34.53","86.03",4161.00,3702.00,5061.00,"0.661"
4/3/2021 0:00:00,"Alaska","420238.0","636665.0","254263.0","23.34","57.45","170747.0","34.76","87.03",4548.00,3513.00,4802.00,"0.66"
4/4/2021 0:00:00,"Alaska","428556.0","636665.0","257375.0","24.17","58.58","176825.0","35.18","87.03",8318.00,3865.00,5283.00,"0.673"
4/5/2021 0:00:00,"Alaska","431436.0","636665.0","258376.0","24.45","58.98","178886.0","35.32","87.03",2880.00,4022.00,5498.00,"0.678"
4/6/2021 0:00:00,"Alaska","432690.0","658125.0","258884.0","24.52","59.15","179359.0","35.39","89.96",1254.00,4050.00,5536.00,"0.657"
4/7/2021 0:00:00,"Alaska","436681.0","684095.0","260622.0","24.87","59.69","181924.0","35.63","93.51",3991.00,4207.00,5751.00,"0.638"
4/8/2021 0:00:00,"Alaska","443287.0","692995.0","263119.0","25.51","60.6","186597.0","35.97","94.73",6606.00,4537.00,6202.00,"0.64"
4/9/2021 0:00:00,"Alaska","448337.0","703015.0","265468.0","25.97","61.29","189958.0","36.29","96.1",5050.00,4664.00,6376.00,"0.638"
4/10/2021 0:00:00,"Alaska","455719.0","706185.0","268587.0","26.63","62.3","194814.0","36.72","96.53",7382.00,5069.00,6929.00,"0.645"
4/11/2021 0:00:00,"Alaska","461286.0","706185.0","270838.0","27.17","63.06","198792.0","37.02","96.53",5567.00,4676.00,6392.00,"0.653"
4/12/2021 0:00:00,"Alaska","465250.0","706185.0","272212.0","27.58","63.6","201795.0","37.21","96.53",3964.00,4831.00,6604.00,"0.659"
4/13/2021 0:00:00,"Alaska","496015.0","717325.0","282684.0","30.4","67.8","222407.0","38.64","98.06",30765.00,9046.00,12366.00,"0.691"
4/14/2021 0:00:00,"Alaska","499742.0","722835.0","284110.0","30.77","68.31","225131.0","38.84","98.81",3727.00,9009.00,12315.00,"0.691"
4/15/2021 0:00:00,"Alaska","499815.0","729305.0","284193.0","30.79","68.32","225221.0","38.85","99.69",73.00,8075.00,11038.00,"0.685"
4/16/2021 0:00:00,"Alaska","504860.0","735675.0","286100.0","31.21","69.01","228333.0","39.11","100.56",5045.00,8075.00,11038.00,"0.686"
4/17/2021 0:00:00,"Alaska","509843.0","746705.0","288040.0","31.63","69.69","231393.0","39.37","102.07",4983.00,7732.00,10569.00,"0.683"
4/18/2021 0:00:00,"Alaska","515501.0","746705.0","290503.0","32.06","70.47","234553.0","39.71","102.07",5658.00,7745.00,10587.00,"0.69"
4/19/2021 0:00:00,"Alaska","517521.0","746705.0","291456.0","32.21","70.74","235666.0","39.84","102.07",2020.00,7467.00,10207.00,"0.693"
4/20/2021 0:00:00,"Alaska","519030.0","746805.0","291921.0","32.36","70.95","236706.0","39.9","102.09",1509.00,3288.00,4495.00,"0.695"
4/21/2021 0:00:00,"Alaska","524758.0","749605.0","294331.0","32.78","71.73","239813.0","40.23","102.47",5728.00,3574.00,4886.00,"0.7"
4/22/2021 0:00:00,"Alaska","530134.0","751205.0","296911.0","33.15","72.47","242474.0","40.59","102.69",5376.00,4331.00,5920.00,"0.706"
4/23/2021 0:00:00,"Alaska","533546.0","756585.0","298047.0","33.45","72.93","244728.0","40.74","103.42",3412.00,4098.00,5602.00,"0.705"
4/24/2021 0:00:00,"Alaska","536961.0","759125.0","299312.0","33.74","73.4","246821.0","40.92","103.77",3415.00,3874.00,5296.00,"0.707"
4/25/2021 0:00:00,"Alaska","539630.0","759125.0","300351.0","33.96","73.77","248428.0","41.06","103.77",2669.00,3447.00,4712.00,"0.711"
4/26/2021 0:00:00,"Alaska","540565.0","759125.0","300706.0","34.04","73.89","249036.0","41.11","103.77",935.00,3292.00,4500.00,"0.712"
4/27/2021 0:00:00,"Alaska","541593.0","760525.0","301212.0","34.11","74.03","249547.0","41.17","103.96",1028.00,3223.00,4406.00,"0.712"
4/28/2021 0:00:00,"Alaska","543274.0","765635.0","301770.0","34.27","74.26","250694.0","41.25","104.66",1681.00,2645.00,3616.00,"0.71"
4/29/2021 0:00:00,"Alaska","550524.0","768205.0","304657.0","34.86","75.25","255008.0","41.65","105.01",7250.00,2913.00,3982.00,"0.717"
4/30/2021 0:00:00,"Alaska","552792.0","769205.0","305395.0","35.07","75.57","256564.0","41.75","105.15",2268.00,2749.00,3758.00,"0.719"
5/1/2021 0:00:00,"Alaska","560662.0","769205.0","307711.0","35.84","76.64","262217.0","42.06","105.15",7870.00,3386.00,4629.00,"0.729"
5/2/2021 0:00:00,"Alaska","562442.0","769205.0","308462.0","36.0","76.88","263330.0","42.17","105.15",1780.00,3259.00,4455.00,"0.731"
5/3/2021 0:00:00,"Alaska","562875.0","769205.0","308656.0","36.03","76.94","263603.0","42.19","105.15",433.00,3187.00,4357.00,"0.732"
5/4/2021 0:00:00,"Alaska","563184.0","772405.0","308846.0","36.05","76.99","263754.0","42.22","105.59",309.00,3084.00,4216.00,"0.729"
5/5/2021 0:00:00,"Alaska","564720.0","774305.0","309518.0","36.17","77.2","264565.0","42.31","105.85",1536.00,3064.00,4188.00,"0.729"
5/6/2021 0:00:00,"Alaska","567031.0","776005.0","310415.0","36.34","77.51","265869.0","42.43","106.08",2311.00,2358.00,3223.00,"0.731"
5/7/2021 0:00:00,"Alaska","569040.0","777445.0","311397.0","36.49","77.79","266960.0","42.57","106.27",2009.00,2321.00,3173.00,"0.732"
5/8/2021 0:00:00,"Alaska","571320.0","777945.0","312475.0","36.68","78.1","268319.0","42.71","106.34",2280.00,1523.00,2082.00,"0.734"
5/9/2021 0:00:00,"Alaska","571368.0","777945.0","312535.0","36.69","78.1","268405.0","42.72","106.34",48.00,1275.00,1743.00,"0.734"
5/10/2021 0:00:00,"Alaska","575174.0","777945.0","314070.0","37.03","78.62","270922.0","42.93","106.34",3806.00,1757.00,2402.00,"0.739"
5/11/2021 0:00:00,"Alaska","576062.0","781245.0","314577.0","37.11","78.75","271486.0","43.0","106.79",888.00,1840.00,2515.00,"0.737"
